Gene	S1	S2	S3	S4	S5	S6	S7	S8
SMIM36	0.0528902	0.0248472	0.21461	0.0565463	0.067505	0.0630619	0.0790094	0.075618
SMIM38	0.0	0.01094545	0.11470565	0.0072436	0.0	0.0	0.0	0.0321785
SMIM39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMIM4	4.8959195	3.318505	4.249445	3.38162	4.6872025	2.808665	3.06578	4.20019
SMIM43	0.192128	0.0	0.0559364	0.0	0.0	0.0	0.675155	0.0
SMIM5	0.0	0.0	0.0	0.0301482	0.0251693	0.0	0.0	0.0
SMIM6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0933236
SMIM7	0.99403	1.599135	1.7151	1.562735	1.6147	1.723465	2.03763	3.0494000000000003
SMIM7P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMIM8	0.2725251	0.1008655	0.1436415	0.344769	0.391968	0.14248650000000002	0.2749525	0.3676115
SMIM9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMKR1	0.0	1.40336	0.670698	1.6547	0.177765	0.819893	1.306	0.0
SMLR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMN1	0.0	0.0	1.49538e-06	0.0	0.0	0.0	0.0	0.0
SMN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.251168e-09
SMNDC1	2.16061	1.6584475	3.109656	1.751745	2.40768	3.716585	1.9568050000000001	4.6689
SMO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMOC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMOC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMPD1	0.0	0.0	0.0	0.0	0.13639	0.0	0.114327	0.430812
SMPD2	0.459656	1.1955734999999998	1.392611	1.2990045000000001	0.956747	1.9206495000000001	0.9778169999999999	1.369792
SMPD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMPD4	0.313134	0.502974	0.427157	0.505041	0.641114	0.430204	0.532975	1.07138
SMPD4BP	3.0991204999999997	5.52433	2.838735	4.8023185	2.9215845	5.046317500000001	3.7270805	4.26286
SMPD4P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMPD4P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMPD5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMPDL3A	0.0	0.0	0.0	0.163299	0.0750095	0.01991945	0.0	0.0
SMPDL3B	0.0	0.0	0.0	0.0	0.0	0.0500853	0.0	0.0
SMPX	0.0	0.0	0.058311	0.0	0.0	0.0	0.0	0.0
SMR3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMS	1.56942	1.59193	2.33463	1.08857	1.94006	0.440656	1.0773	2.50157
SMSP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMTNL1	0.2874775	0.605025	0.3862265	0.89074	0.321005	0.8770205	0.4336715	0.74967
SMTNL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMU1P1	0.0	0.0716707	0.0342911	0.0297428	0.0	0.169828	0.0	0.186896
SMUG1	0.279503	0.193346	0.246082	0.249053	0.368459	0.173979	0.371775	0.634501
SMUG1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMURF1	0.0666586	0.0655984	0.304976	0.425772	0.251941	0.142766	0.164593	0.361213
SMURF2	0.9544285	0.5372245	0.284779	0.782257	0.5497805	1.5860225	0.591235	1.3249695
SMURF2P1	0.4581805	0.75585	0.5207705	1.08219	0.50995	1.203285	1.15432	1.3337949999999998
SMYD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMYD2	0.634129	0.726379	0.32425	0.856689	0.47066	0.317879	0.755213	0.869026
SMYD3	0.0	0.0	0.0	0.0	0.123278	0.0	0.0	0.0
SMYD4	0.668137	1.69571	1.0686499999999999	1.8598400000000002	1.150536	0.9778005	0.897226	1.4756
SMYD5	0.0	0.0	0.0	0.4259635	0.0	0.318634	0.0	0.293747
SNAI1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAI2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAP23	0.0	2.923855e-07	0.09125701206560001	0.1055715	0.2849735	0.1919305	0.10038264231999999	0.325977
SNAP23P1	0.0	0.0	0.0	0.0	0.0	0.776752	0.0	1.20633
SNAP25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAP29	6.153785	5.821595	8.1695	5.699479999999999	7.074479999999999	4.564115	7.703844999999999	6.773565
SNAP47	0.3695815	0.135422	0.8731855000000001	0.1485615	0.876484	0.34214750000000005	0.268657	0.055205
SNAP91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAPC2	0.136199	0.208052	0.810991	0.57437	0.153573	0.290485	0.174968	0.271263
SNAPC3	1.45127	1.97277	1.69286	2.6394	1.9381	1.25044	2.00599	1.87524
SNAPC4	1.59203	1.350875	1.8589900000000001	1.9000850000000002	1.4466549999999998	1.792875	1.84083	1.736555
SNAPC5	5.08207	5.65355	6.32469	8.20019	6.54464	5.93805	4.20496	6.37149
SNAPC5P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAPIN	2.84619	3.8643	3.80671	4.40296	2.26419	2.97932	2.51041	4.98237
SNCA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNCAIP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNCB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNCG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SND1	0.0	0.0	0.0	0.0	0.149942	0.0	0.138375	0.0
SNED1	0.919361	0.503676	0.398675	1.2125	1.06626	0.0	0.233526	0.470403
SNF8	1.835675	1.99842	1.705905	2.214655	2.28275	1.1760199999999998	1.056411	2.1738049999999998
SNF8P1	0.331911	0.355423	0.183543	0.20476	0.112172	0.184241	0.0	0.155494
SNHG32	1.13362	0.6422315000000001	0.598321	0.970691	0.399331	0.699167	0.563302	0.7690245
SNIP1	1.14907	1.66155	3.88834	4.13759	2.63658	4.87088	4.44088	5.30467
SNORC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNPH	0.238265	0.242133	0.171703	0.815424	0.165705	0.684765	0.468989	1.0592
SNRK	0.41256	0.301479	0.708317	0.864629	0.892925	2.3822	1.30206	4.00438
SNRNP200	0.51331	0.37726	0.485222	0.5794	0.549323	0.596865	0.446794	0.474756
SNRNP25	0.1178	0.786	0.0	0.1398865	0.23475	0.2305515	0.0687445	0.3307585
SNRNP27	8.753955	6.717255	15.71005	10.780555	16.78584	11.388679999999999	10.949404999999999	8.278355
SNRNP35	4.98439	2.79234	2.25903	4.99816	4.16015	3.4553	4.07738	5.24678
SNRNP40	1.4449874999999999	1.7281399999999998	2.023545	2.10302	1.1295250000000001	1.83697	2.255525	1.705965
SNRNP48	2.9396665	2.6947065	3.3856669999999998	4.980845	2.353525	3.767	4.190155	4.2975355
SNRNP70	1.34193	1.67346	1.38573	2.27931	1.4691	1.94482	1.72778	1.7346
SNRPA	1.66255	0.7953684999999999	1.3101500000000001	1.2544445	1.4114	0.6744605	1.183935	1.13082
SNRPA1	0.775877	1.59901	1.69009	2.62216	2.17492	1.89949	0.695791	1.66372
SNRPA1P1	0.0	0.0	0.0	0.0671232	0.0674342	0.0627665	0.0	0.0
SNRPB	14.7997	11.07666	13.0592	11.687370000000001	12.3967	8.329729	9.962545	14.547810000000002
SNRPB2	72.5107	51.52055	71.02550000000001	49.855999999999995	61.903949999999995	51.16935	57.939750000000004	45.76715
SNRPBP1	0.632023	0.207946	0.438456	0.231807	0.856847	0.207811	0.0	0.0
SNRPC	2.93407	1.91183	4.81527	3.42412	1.64165	3.47451	3.45084	4.5223
SNRPCP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP10	0.670905	0.0	0.701327	0.0	1.03247	0.0	0.892027	0.305196
SNRPCP11	0.0	0.0	0.0	0.0	0.353544	0.340632	0.0	0.00764729
SNRPCP13	1.64333	0.0	2.89477	0.70883	1.10273	0.456755	0.0	2.18611
SNRPCP14	0.352709	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP16	0.658674	1.30015	0.683214	1.92494	0.0	0.0	0.0	0.0
SNRPCP17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP19	0.0	0.0	0.0	0.0	0.0	0.204684	0.134541	0.0
SNRPCP2	0.0	0.0	0.213312	0.214557	0.101345	0.0979967	0.0	0.0998774
SNRPCP20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP3	1.51558	1.33573	0.844995	0.853159	1.30837	1.65721	1.53668	2.08826
SNRPCP4	0.0	0.0	0.0	0.124569	0.0	0.0	0.0	0.0
SNRPCP5	0.0	1.16609	0.409941	0.0	0.468481	0.0	1.04613	0.358592
SNRPCP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPCP9	0.622485	0.668869	0.0	0.693467	5.37358	2.67502	2.28652	2.28575
SNRPD1	39.0324	24.0665	42.6339	33.5957	36.1171	35.981	31.1152	29.6202
SNRPD2	5.54978	5.55452	5.36788	8.31568	5.02487	2.64186	2.06808	3.00104
SNRPD2P1	0.305402	0.0	0.0	0.0	0.153574	0.0	0.0	0.296372
SNRPD2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPD3	12.1828685	11.122067	8.276495	6.6442495	12.7739	13.21975	7.176	20.8562
SNRPE	2.3773	1.79574	2.54184	3.48338	1.99585	1.97177	4.16259	0.0
SNRPEP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPEP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPEP2	0.984539	1.11272	0.979376	0.775376	1.05646	0.247187	0.322021	0.901043
SNRPEP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPEP4	0.408561	0.0	0.0	1.19097	0.0	0.3646	0.504841	0.0
SNRPEP5	3.31175	0.214268	3.50261	1.69964	2.28099	1.73738	1.16634	1.26805
SNRPEP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPEP7	0.0	0.0	0.322369	0.0	0.0	0.0	0.0	0.0
SNRPEP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPEP9	0.271107	0.0	0.0	0.0	0.0	0.0	0.360785	0.0
SNRPF	0.423557	0.58997	0.552772	0.820195	0.53954	0.100207	0.51782	0.428882
SNRPFP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPFP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPFP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPFP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPG	2.1677150000000003	5.697115	3.08546	5.41418	3.514545	4.15832	6.851155	5.54629
SNRPGP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP10	0.0	0.316243	0.0	0.383547	0.0	0.0	0.0	0.31418
SNRPGP11	0.0	0.0	0.292654	0.0	0.0	0.0	0.0	0.0
SNRPGP12	0.321051	0.0	0.0	0.360974	0.0	0.0	0.0	0.0
SNRPGP13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP14	0.0	1.22157	0.638417	1.72518	4.14038	0.307223	1.23655	1.13904
SNRPGP15	0.376016	0.648535	0.387145	0.398898	2.2627	1.05705	0.0	1.33276
SNRPGP16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP18	0.318711	0.31608	0.0	0.0	0.0	1.27412	1.71016	0.0
SNRPGP19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP2	0.0	0.0	0.349365	0.0	0.0	0.0	0.0	0.0
SNRPGP20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP4	0.0	0.0	0.597047	0.0	0.296358	0.286216	0.0	0.0
SNRPGP5	2.45964	1.51524	0.952512	1.72185	2.22829	2.44186	1.22707	0.56716
SNRPGP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP9	0.0	0.0	0.0	0.0	0.610801	0.0	0.39484	0.274265
SNRPN	2.76464	4.4723	2.64266	3.34413	2.23634	2.82578	2.41641	2.447
SNTB1	0.0	0.0980193	0.216881	0.316428	0.0	0.467683	0.29535	0.0313755
SNTB2	0.0	0.09766754999999999	0.252074	0.0628895	0.2635965	0.2653685	0.1400005	0.456242
SNTG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNTG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNTN	0.00977515	0.0038527	0.0156095	0.02105605	0.04817935	0.01378465	0.0344227	0.0136446
SNU13	3.3134300000000003	2.055039	3.02441	3.083745	0.889853	2.086314	2.397425	3.3616
SNUPN	0.168953	0.3556245	0.6361145	0.5165	0.4299895	0.1109825	0.36202500000000004	0.7075705000000001
SNURF	2.91038	2.7661	2.85424	4.54833	3.69186	3.97656	4.38883	8.0016
SNURFL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNW1	1.662375	1.326	0.786896	1.88659	1.8892799999999998	1.686325	0.4432005	0.44200449999999997
SNX1	0.36714	0.796463	0.536356	0.574262	1.06671	0.811875	1.40046	0.807776
SNX10	0.1622195	0.105493	0.131341	0.159193	0.129081	0.2312215	0.5197	0.528874
SNX11	0.39434800000000003	0.10834150000000001	0.4470695	0.234044	0.3600985	0.1443015	0.198764	0.329836
SNX12	0.0	0.0	0.0	0.0	0.0	0.0	0.099622	0.1127315002363245
SNX13	0.189087	0.0575521	0.166253	0.286727	0.327792	0.378042	0.168478	0.313123
SNX14	0.9902139999999999	0.2132485	0.217551	0.716971	0.1650625	0.49470000000000003	0.4966335	0.36704749999999997
SNX15	0.2598385	0.1107335	0.598179	0.0800115	0.0	0.29616349999999997	0.092961	0.8449285
SNX16	0.0	0.0	0.0	0.546017	0.000128985	0.0	0.160116	0.0
SNX17	3.28774	1.4436	1.39998	2.90814	1.88286	2.44834	2.35146	2.4264
SNX18	0.8872875	0.7959775	1.8115799999999997	0.9619424999999999	1.5997150000000002	1.151964	1.673097	1.563901
SNX18P10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P12	0.0	0.0	0.0	0.0	0.0554726	0.105466	0.0	0.0
SNX18P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P1Y	0.0	0.0	0.0	0.290121	0.274499	0.0884346	0.0	0.0
SNX18P2	0.0	0.0	0.0	0.0	0.0514531	0.0	0.0	0.0
SNX18P23	0.0	4.37104e-09	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P24	0.0	0.0583912	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P25	0.0	0.0	0.0	0.231051	0.0	0.0	0.0	0.0
SNX18P26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P3	0.0694615	0.2030915	0.04627645	0.16536345	0.03278025	0.0399638	0.0540275	0.1543045
SNX18P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.372237
SNX18P7	0.0	0.18912	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX18P9	0.0	0.0434223	0.0	0.0	0.0	0.0	0.0	0.0
SNX19	0.423223	0.7664655	0.0697095	0.49896850000000004	0.553353	0.5239795	0.735124	1.4371395
SNX19P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX19P2	0.0993036	0.0	0.0133099	0.0499039	0.0245615	0.0226765	0.0	0.109395
SNX19P3	0.0124701	0.0	0.0266003	0.0997247	0.0369676	0.0680773	0.0441723	0.136028
SNX19P4	0.0	0.0	0.504881	0.083788	0.0796935	0.0	0.301266	0.158468
SNX2	0.1541385	0.20936	0.16767949999999998	0.31973399999999996	0.3794885	0.230219	0.2732955	0.0
SNX20	2.194565	2.39055	2.202675	2.960097	3.333445	2.81948	2.8774214999999996	3.183945
SNX21	0.00970295	0.0913897	0.0	0.0	0.0	0.0591455	0.0	9.9796e-09
SNX22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX24	0.0	0.161226	0.179575	0.258862	0.493302	0.0	0.0	0.0
SNX25	0.0915828	0.25577	0.0	0.286651	0.066012	0.0	0.0	0.03626385
SNX25P1	0.339912	0.819781	0.502643	1.63244	0.379045	0.421648	0.591147	0.675893
SNX27	0.0698692	0.0380629	0.118901	0.18001	0.063374	0.209151	0.105661	0.173441
SNX29	0.263642	1.09211	1.01899	1.68031	1.50467	0.528349	1.06138	1.57315
SNX29P1	0.0	0.16373	0.169684	0.105203	0.379823	0.158344	0.109921	0.266125
SNX29P2	0.01464325	0.375862	0.1404705	0.424714	1.40532e-09	0.0942425	0.09693735	0.4150625
SNX2P1	0.0	0.0	0.62297	0.340796	0.130476	0.0	0.0	0.0
SNX2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX3	8.12221	4.43982	7.75675	6.01016	6.89698	6.40838	8.0187	6.46811
SNX30	0.0184922	0.0109356	0.0145257	0.0908795	0.0980215	0.6983275	0.16926355	0.124043
SNX31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX33	1.08636	0.760541	1.70885	1.00447	0.822293	0.47844	1.16037	0.744057
SNX33P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX3P1X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX3P1Y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNX4	0.0855895	1.4198195	1.111667	1.7597749999999999	0.9385264999999999	0.882473	1.793205	1.852111
SNX5	1.399635	1.0194635	1.4509750000000001	1.2030150000000002	1.6777199999999999	1.60138	0.952604	1.4711750000000001
SNX5P1	0.118396	0.0330075	0.168415	0.040148	0.235452	0.0734873	0.0478705	0.192122
SNX5P2	0.0314206	0.0	0.0	0.127321	0.062133	0.0581515	0.0753234	0.0
SNX6	1.3280699999999999	0.8506210000000001	1.2954459999999999	1.6264699999999999	1.797785	1.5860119999999998	0.9806485	4.663431
SNX6P1	0.0	0.0	0.0	0.0	0.0637439	0.0	0.0	0.0
SNX7	0.0	0.0	0.0	0.0	0.0	0.0	0.1707835	0.03406065
SNX8	0.504832	0.06785785	0.205879	0.5294635	0.5752975	0.374039	0.571543	0.7179175
SNX9	0.079128	0.0559675	0.087876	0.0	0.090275	0.0	0.0	0.0742385
SOAT1	6.1119	8.66959	9.15036	9.12164	9.40079	7.81099	6.90041	9.23521
SOAT2	0.0	0.0269694	0.0674685	0.0	0.0	0.0	0.0561335	0.0
SOBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOCS1	2.84989	2.58405	3.82584	2.31265	3.39971	1.93041	2.84565	4.13572
SOCS2	0.0	0.0575329	0.0	0.134098	0.0611235	0.0	0.0019748	0.162514
SOCS2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOCS2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOCS3	3.967445	5.16725	6.4198	10.2873	5.29345	7.38295	7.82105	12.3143
SOCS4	0.0	0.123774	2.38484	1.20164	1.22946	1.26336	1.75742	2.65992
SOCS5	0.127854	0.0929851	0.0980774	0.310851	0.0790828	0.0	0.0768387	0.131676
SOCS5P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOCS5P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOCS5P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011886
SOCS5P4	0.0	0.0401115	0.0	0.0	0.0	0.0	0.117077	0.0232873
SOCS5P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOCS6	0.270601	0.07943747000000001	0.067888	0.212449	0.392119	0.251003	0.409321	0.72539
SOCS6P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOCS7	0.0	0.0	0.0	0.1313246	0.0	0.0091616	0.0	0.0186209
SOD1	1.3507	1.46473	1.93642	1.3553	2.06018	1.97922	0.48994	2.36377
SOD1P1	0.0	0.0	0.468938	0.357574	0.0	0.0	0.0	0.0
SOD1P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOD1P3	1.40085	1.84093	2.36385	2.05296	1.07417	0.728478	1.23322	2.32952
SOD2	0.31354950000000004	0.161732	0.6097745	0.8226994999999999	0.7397795	0.501842	0.518108	1.2383950000000001
SOD2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOD3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOGA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOGA3	0.215299	0.23279	0.0	0.930265	0.0	0.0	2.89628e-05	0.517886
SOHLH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOHLH2	0.0987747	0.0320157	0.0	0.0599281	0.0391476	0.01817	0.0	0.0373838
SON	0.499512	0.296494	0.593837	0.830542	0.517838	0.369562	0.507967	0.446031
SORBS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORBS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORBS3	0.285541	0.791904	0.272231	0.517335	0.306065	0.397124	0.474952	0.414801
SORCS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORCS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORCS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0610288
SORD	0.808494	0.08704	0.0619595	0.224269	0.219654	0.557184	0.251938	0.0545562
SORD2P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SORL1	0.547193	0.7338304999999999	0.6001635	1.3563049999999999	0.978669	0.717802	0.6457455	0.8024134999999999
SORT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOS1	0.09584469999999999	0.72599195	0.091552	1.171735	1.2840735	0.7559319999999999	0.264968	0.6019755
SOS2	2.92281	2.35789	1.98669	3.21837	2.22567	3.31108	2.2244	4.18757
SOSTDC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOWAHCP2	0.0944112	0.265655	0.0	0.11207	0.781249	0.501641	0.0	0.180569
SOWAHCP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX13	0.0	0.0	0.0	5.02459e-05	0.0	0.0	0.0	0.0
SOX15	0.0	0.1731415	0.0	0.01951975	0.0	0.0251964	0.0	0.035232
SOX30	0.0710255	0.0568545	0.3796695	0.0544675	0.140899	0.078893	0.092697	0.164238
SOX5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX5P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SOX8	0.0	0.0407663	0.0	0.127638	0.0	0.109373	0.0	0.282595
SP1	0.34581	0.341376	0.214968	1.44103	0.462391	0.333305	0.938111	0.471071
SP100	2.6282500000000004	3.5268699999999997	2.492655	3.62631	3.01804	4.08535	3.83601	3.532515
SP110	2.082605	1.663005	1.2415135	3.41223	2.048355	1.635475	1.79852	2.25368
SP140	0.218414	0.528311	1.55248	0.564692	0.684497	0.503657	1.09457	0.743484
SP140L	0.302848	0.305614	0.550995	0.752443	0.165775	0.93061	1.14866	0.428392
SP2	0.50534	0.0	0.204381	0.183717	0.902874	0.727299	1.37812	0.668349
SP3	0.0203021	0.130951	0.119232	0.410446	2.35382	0.548799	0.19266	4.54913
SP3P	0.0546055	0.0	0.0194629	0.0183691	0.0180146	0.0167007	0.0432191	0.0343372
SP4	0.655002	0.18218845	0.5466195	0.6642951	0.4559555	0.3268661	0.0	1.3733065
SP5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP6	0.0	0.0	0.184446	0.0	0.0	0.0349689	0.0	0.026857
SP7	0.0	0.0	0.0	0.0	0.0	0.00589325	0.0	0.0
SP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPA17	0.0	0.0	0.0	0.0	0.0	0.234642	0.0	0.237127
SPA17P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAAR	0.106946	0.058038	0.0953383	0.1430625	0.0	0.0673185	0.251674	0.08905874999999999
SPACA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPACA3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPACA5	0.0	0.0	0.0	0.434984	0.0395811	0.1289235	0.149547	0.2009675
SPACA6	0.0	0.0	0.104464	0.0960337	0.0	0.139019	0.0	0.26642
SPACA7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPACA9	1.1087150000000001	0.4410115	1.0673415	0.7623285	1.041822	0.9742295	1.2294905	0.8604905
SPAG1	0.0	0.0	0.0	0.1187027	0.28450295000000003	0.0493288	0.0	0.2373113
SPAG11A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAG11B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAG16	0.167857	0.0	0.0491456	0.099274	0.0	0.0685327	0.0	0.124826
SPAG17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAG4	0.0048767	0.00730205	0.0	0.0	0.0	0.064392	0.0	0.0
SPAG5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAG6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAG7	0.981131	0.867096	1.25063	2.2198	0.470883	0.799569	1.17199	0.353088
SPAG8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAG9	0.0325874	0.0	1.59566e-05	0.191394	0.0901407	0.183026	3.56885e-08	0.0
SPAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPANXA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPANXD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPANXN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPANXN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPANXN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPARC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPARCL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPART	0.777013	0.612666	0.492921	0.920242	0.59926	0.0733288	0.687916	0.442395
